Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward 
9150000,1.6397191,0.00029945135,-0.4197492,-39.12924087582451,228.75,-39.12924120041862
9160000,1.6393836,0.0002994507,-0.395139,-39.146189167270556,282.7391304347826,-39.14618941168326
9170000,1.6393272,0.00029945016,-0.42047173,-39.23931414003517,261.9714285714286,-39.23931459779269
9180000,1.6394361,0.00029944952,-0.5189342,-39.151922906481325,265.2608695652174,-39.151922426095396
9190000,1.6392773,0.0002994489,-0.64087033,-39.26764093400238,218.37777777777777,-39.267640710663464
9200000,1.6398996,0.00029944832,-0.47356647,-39.333004280983666,219.36363636363637,-39.33300512453041
9210000,1.6409942,0.0002994477,-0.3393912,-39.20865499796425,227.02272727272728,-39.20865524316138
9220000,1.6421951,0.0002994471,-0.19814442,-39.366173522286665,177.11764705882354,-39.36617370786638
9230000,1.6433855,0.00029944652,-0.2595463,-39.2430010353868,263.1304347826087,-39.24300105545452
9240000,1.6440499,0.00029944594,0.09202223,-39.35867103299894,209.97619047619048,-39.358671677813014
9250000,1.6447649,0.0002994453,-0.25044522,-39.27361623827368,270.16,-39.27361648451246
9260000,1.6451757,0.00029944468,-0.4015547,-39.23253648265307,191.3846153846154,-39.232537298440896
9270000,1.6451824,0.00029944413,-0.36109498,-39.18215141232504,253.65,-39.1821512921786
9280000,1.6457354,0.0002994435,-0.2059174,-39.32015782484157,233.7560975609756,-39.320157207890766
9290000,1.6466486,0.0002994429,-0.5064091,-39.26432444559475,242.41463414634146,-39.26432398150295
9300000,1.647438,0.00029944233,-0.62402314,-39.11903425428917,268.1470588235294,-39.11903405696263
9310000,1.6466161,0.00029944172,-0.35148177,-39.329583711851676,230.8,-39.32958364289047
9320000,1.6462542,0.00029944113,-0.7463592,-39.35817514916511,203.1627906976744,-39.35817551503207
9330000,1.6463249,0.0002994405,-0.5000345,-39.315408191915566,225.68571428571428,-39.31540861349287
9340000,1.6463226,0.0002994399,-0.48376328,-39.16329710828889,305.25714285714287,-39.16329727645581
9350000,1.6454811,0.00029943927,-0.47349113,-39.36066519640522,272.4390243902439,-39.354487050813624
9360000,1.644988,0.00029943872,-0.14676306,-39.32930226734243,258.53125,-39.33774159231865
9370000,1.6453925,0.00029943808,-0.13287,-39.194873513866256,275.64864864864865,-39.1948738912863
9380000,1.6462549,0.00029943752,0.11949209,-39.30474098881786,281.8723404255319,-39.30474051488241
9390000,1.6468863,0.0002994369,0.2667663,-39.334527483527125,227.82051282051282,-39.334528215974274
9400000,1.6468256,0.0002994363,0.3623223,-39.36050118627431,204.47826086956522,-39.36050117519714
9410000,1.6472043,0.00029943572,-0.25453055,-39.287957878302834,215.83673469387756,-39.28795696453225
9420000,1.6478184,0.0002994351,-0.5462735,-39.30481484524708,214.13953488372093,-39.304814219788845
9430000,1.6475564,0.00029943453,-0.5317106,-39.40158103440463,206.26530612244898,-39.40158081003013
9440000,1.6467016,0.0002994339,-0.6402152,-39.30647719523681,203.23809523809524,-39.30647792962069
9450000,1.6457956,0.0002994333,-0.49595493,-39.254532580881644,240.5,-39.25453301334928
9460000,1.645221,0.00029943275,-0.183207,-39.26137626498343,277.9230769230769,-39.26137616866543
9470000,1.6454061,0.00029943208,0.10597454,-39.261757050492214,209.45945945945945,-39.2617576839481
9480000,1.6462753,0.00029943153,0.2581068,-39.1634467653849,281.30232558139534,-39.1634471594758
9490000,1.6471289,0.00029943095,0.06459882,-39.22969355898143,242.60416666666666,-39.229693327542314
9500000,1.6475183,0.00029943034,-0.05072227,-39.38746104056814,164.1904761904762,-39.38746066825115
9510000,1.6474121,0.00029942972,0.15270081,-39.216631139694556,242.06666666666666,-39.21663111711386
9520000,1.6474046,0.00029942914,0.26272514,-39.28368569443766,243.13333333333333,-39.28368607504397
9530000,1.647652,0.00029942853,0.7530446,-39.35658592728007,229.59459459459458,-39.35658663941698
9540000,1.6476241,0.0002994279,0.3900143,-39.288852396514415,234.15384615384616,-39.28885121278029
9550000,1.648387,0.00029942737,0.25758508,-39.265686495356206,218.6,-39.26568715760659
9560000,1.6496823,0.00029942673,0.43107045,-39.152232305267084,245.71153846153845,-39.15223308149367
9570000,1.6496222,0.00029942612,0.35672942,-39.29783637494326,237.16666666666666,-39.297835095701714
9580000,1.6501096,0.0002994255,0.75052977,-39.33679582944096,224.275,-39.33679581427132
9590000,1.6501477,0.0002994249,0.78886265,-39.2948880363504,236.2941176470588,-39.29488794205313
9600000,1.6510973,0.0002994243,0.38518214,-39.137642922321504,240.93478260869566,-39.126788251490666
9610000,1.652733,0.00029942376,0.29831746,-39.32845786379767,208.97368421052633,-39.33608886598048
9620000,1.6527189,0.00029942312,0.057909474,-39.27667484489594,228.6578947368421,-39.27667492554878
9630000,1.6527299,0.0002994225,0.06754027,-39.242596444176485,263.9555555555556,-39.24259578892703
9640000,1.6532981,0.00029942192,-0.016833806,-39.30014431807241,253.609756097561,-39.300144414036964
9650000,1.6544943,0.00029942134,0.388637,-39.36255331191146,269.5945945945946,-39.36255383615561
9660000,1.6551441,0.00029942073,0.024130287,-39.2434782136188,225.77083333333334,-39.243478690910706
9670000,1.6559752,0.00029942012,-0.46900436,-39.2770905892106,239.93333333333334,-39.27709006647346
9680000,1.6565719,0.0002994195,-0.32061347,-39.38809246840246,191.675,-39.388092301164576
9690000,1.6572919,0.0002994189,-0.12500688,-39.28265776703542,232.8,-39.28265710686159
9700000,1.6575999,0.00029941832,0.07144003,-39.373579366575235,209.66666666666666,-39.37357975877725
9710000,1.6580555,0.0002994177,0.316656,-39.34319125088968,216.1951219512195,-39.34319243897406
9720000,1.6578163,0.0002994171,0.24044445,-39.38043824818114,219.6315789473684,-39.380438715098485
9730000,1.6571674,0.0002994165,0.19278295,-39.20992289517842,252.27027027027026,-39.20992321522696
9740000,1.6565083,0.00029941593,-0.13156864,-39.27690990699176,235.2325581395349,-39.27690838653659
9750000,1.6565398,0.00029941532,-0.57469946,-39.19579148130883,264.1818181818182,-39.19579134900678
9760000,1.656827,0.00029941474,-0.49114886,-39.324180767415214,229.05405405405406,-39.32418121472379
9770000,1.6575974,0.00029941413,-0.1971559,-39.19636967897615,224.4857142857143,-39.19637004810585
9780000,1.6587313,0.0002994135,-0.52165496,-39.29990695288241,303.81081081081084,-39.299907262764265
9790000,1.6592275,0.00029941293,-0.56180966,-39.13837408085149,281.1515151515151,-39.13837447704899
9800000,1.6602008,0.00029941232,-0.6617907,-39.25172003625222,273.3658536585366,-39.251720350257706
9810000,1.6615951,0.0002994117,-0.9866537,-39.25955654574566,236.4090909090909,-39.25955761695778
9820000,1.6622496,0.0002994111,-1.1350983,-39.260097313828815,229.0222222222222,-39.26009705392644
9830000,1.6620985,0.00029941052,-1.0690902,-39.35121585196248,206.075,-39.351215080873224
9840000,1.6620325,0.0002994099,-1.2930309,-39.383699544416594,233.5,-39.38370014159882
9850000,1.6624659,0.0002994093,-1.2247953,-39.262422311458586,248.64285714285714,-39.262422259515176
9860000,1.6624788,0.00029940874,-1.2744648,-39.32385137501765,232.93617021276594,-39.32385129918297
9870000,1.6622372,0.0002994081,-1.0287395,-39.290907907152395,250.0408163265306,-39.290907335967745
9880000,1.6606472,0.00029940755,-0.9587525,-39.3686503675716,194.43243243243242,-39.36864956514438
9890000,1.6602591,0.00029940694,-1.0709257,-39.147720895359654,236.6,-39.147720378699404
9900000,1.6603515,0.0002994063,-1.3555363,-39.101852792827415,242.225,-39.10185334679263
9910000,1.6607853,0.0002994057,-1.711737,-39.29960895172189,194.425,-39.29960841480643
9920000,1.661242,0.00029940513,-1.7786847,-39.13526581274975,235.0,-39.12783694949111
9930000,1.6617345,0.00029940452,-1.4191326,-39.310106642463346,253.70731707317074,-39.314686269959346
9940000,1.662612,0.0002994039,-1.6779649,-39.275903688956106,276.0851063829787,-39.27463408198431
9950000,1.6627827,0.00029940333,-1.148569,-39.31701143061582,200.1,-39.317011654889214
9960000,1.6632433,0.0002994027,-0.80562264,-39.299753469846614,242.31914893617022,-39.31017689339998
9970000,1.6641876,0.00029940213,-0.80803126,-39.22099751543112,225.31914893617022,-39.214639891593535
9980000,1.6641225,0.00029940152,-1.1136831,-39.34233662986662,206.80434782608697,-39.34233657666482
9990000,1.6638714,0.0002994009,-1.1802511,-39.359790275304476,212.34375,-39.35979088412205
10000000,1.6633613,0.00029940033,-1.1610615,-39.32865307063069,231.52631578947367,-39.32865313875127
10010000,1.6630918,0.00029939972,-1.2889825,-39.30679094947691,257.27272727272725,-39.306790971438836
10020000,1.6638448,0.00029939917,-1.2367154,-39.12867544638397,327.44444444444446,-39.12867578613158
10030000,1.6649939,0.00029939853,-1.1334022,-39.24468076109588,294.875,-39.24468167657142
10040000,1.6655463,0.00029939789,-1.248451,-39.17433973286987,296.30555555555554,-39.17433939151427
10050000,1.6657792,0.00029939733,-1.072993,-39.28241292714436,236.78947368421052,-39.273064155263725
10060000,1.6660963,0.00029939672,-1.0143917,-39.36850284425482,259.9189189189189,-39.37534003979894
10070000,1.6665684,0.00029939617,-0.8538255,-39.285009032677046,270.85,-39.285008640613526
10080000,1.6670301,0.00029939553,-0.26852077,-39.37953673341954,249.04545454545453,-39.37953734950464
10090000,1.6671727,0.0002993949,0.44268546,-39.31027856923974,211.225,-39.31027961804502
10100000,1.6672106,0.0002993943,0.621483,-39.31466249599486,223.76315789473685,-39.3146627516521
10110000,1.6666799,0.00029939372,0.7890187,-39.26743132489515,247.3658536585366,-39.267431599587745
10120000,1.6655837,0.0002993931,0.45260543,-39.39086242547325,233.4047619047619,-39.39086337445631
10130000,1.6648428,0.00029939253,0.18284275,-39.206500771072804,292.037037037037,-39.205641541954016
10140000,1.6637943,0.00029939192,0.0668072,-39.33385690112336,207.175,-39.33186148463396
10150000,1.6637236,0.00029939128,0.046388112,-39.3318490987178,194.925,-39.331849326717204
10160000,1.6641326,0.0002993907,-0.046013266,-39.38306763260043,209.04,-39.38306714275386
10170000,1.6644589,0.0002993901,0.1741805,-39.29212703832167,218.14634146341464,-39.29212688548468
10180000,1.6642953,0.0002993895,-0.17752755,-39.19408117967195,238.14893617021278,-39.19408064063619
10190000,1.6645643,0.00029938892,-0.4147221,-39.327706417912104,213.2051282051282,-39.327706817065916
10200000,1.6641092,0.0002993883,-0.32487255,-39.30699391350936,245.575,-39.30699340498249
10210000,1.6637592,0.00029938767,-0.1310107,-39.19141477942895,245.3684210526316,-39.191414847521195
10220000,1.6651385,0.00029938712,0.4363012,-39.26907535376709,226.11428571428573,-39.269074402195734
10230000,1.6655282,0.00029938648,0.3839142,-39.20741558997101,268.45454545454544,-39.20741591891662
10240000,1.6658973,0.0002993859,0.39505818,-39.19550600644067,307.45652173913044,-39.19550668653455
10250000,1.6663358,0.0002993853,0.14641136,-39.183338121137545,261.1666666666667,-39.18333787421903
10260000,1.6664883,0.00029938473,-0.36845398,-39.349297906322754,194.14,-39.3492982111196
10270000,1.6656225,0.00029938406,-0.30692345,-39.34670050645409,247.6315789473684,-39.3467007775647
10280000,1.6653998,0.0002993835,-0.3351494,-39.380044659272244,198.69444444444446,-39.380045582407746
10290000,1.6654544,0.00029938293,-0.48613918,-39.24334556501708,262.46938775510205,-39.243345311701496
10300000,1.6646365,0.0002993823,-0.4054231,-39.315778030841464,258.525,-39.31577966466284
10310000,1.6643269,0.0002993817,-0.15054697,-39.43118178455654,196.07692307692307,-39.431181832130115
10320000,1.6648225,0.00029938112,-0.2632159,-39.35060015385372,268.75,-39.35060023908833
10330000,1.6630484,0.0002993805,-0.07557792,-39.294288543039485,254.58536585365854,-39.29428823340667
10340000,1.661749,0.0002993799,-0.003986862,-39.17252324501915,246.46153846153845,-39.17252406833741
10350000,1.6612967,0.00029937932,-0.2306321,-39.3478395683388,234.02272727272728,-39.347839056383236
10360000,1.661368,0.00029937873,-0.19793195,-39.25164689626108,238.725,-39.2516473978234
10370000,1.661558,0.00029937812,-0.04868647,-39.340759012775095,245.5686274509804,-39.340758812016304
10380000,1.6620889,0.0002993775,-0.29432067,-39.3442196318545,205.5,-39.34421971092233
10390000,1.6624019,0.0002993769,-0.43161088,-39.29096866967092,242.37777777777777,-39.28925253985704
10400000,1.6621739,0.00029937632,-0.34754235,-39.40070959643781,213.9,-39.39381022923626
10410000,1.6618584,0.0002993757,-0.36447775,-39.27567736498677,235.225,-39.28473567873533
10420000,1.6622105,0.00029937513,-0.718229,-39.29255469049704,234.0952380952381,-39.29255477839754
10430000,1.662852,0.0002993745,-1.0002931,-39.262991513223255,261.0888888888889,-39.26299228941401
10440000,1.6626406,0.0002993739,-0.91261595,-39.367734548804414,221.11764705882354,-39.367734013964174
10450000,1.6620842,0.00029937335,-0.44415376,-39.2433219939405,276.4878048780488,-39.243322335538544
10460000,1.6619503,0.00029937268,-0.3844867,-39.28453433866261,225.04545454545453,-39.28453443158915
10470000,1.6623396,0.00029937213,-0.7138627,-39.334193321882466,200.21428571428572,-39.33419321083819
10480000,1.6628462,0.00029937155,-0.7283791,-39.26940989324956,259.25,-39.26941034079128
10490000,1.6635072,0.0002993709,-0.5589614,-39.240381174504414,254.69230769230768,-39.24038107966622
10500000,1.6645187,0.0002993703,-0.37104306,-39.31439869427446,230.55555555555554,-39.314398436578145
10510000,1.6652515,0.00029936974,-0.64470565,-39.23786726170157,275.5135135135135,-39.23786732701528
10520000,1.6654105,0.00029936913,-0.92516994,-39.24042144372988,242.53846153846155,-39.240421153599016
10530000,1.6659098,0.0002993685,-0.65870786,-39.289466486978284,261.0,-39.28946603089216
10540000,1.666183,0.00029936794,-0.24230999,-39.345989042696985,216.10526315789474,-39.3459893221198
10550000,1.665321,0.0002993673,0.02588325,-39.14402778346901,288.61538461538464,-39.1357460827942
10560000,1.6649058,0.00029936674,-0.17616063,-39.25557290280962,248.64444444444445,-39.25998845402374
10570000,1.66476,0.00029936613,-0.48700058,-39.32510929122024,206.16666666666666,-39.32510987407295
10580000,1.664524,0.00029936552,-1.2302849,-39.390836216114145,192.1578947368421,-39.39083567133333
10590000,1.6642942,0.00029936488,-0.84150195,-39.31820739604172,251.8780487804878,-39.31157965288803
10600000,1.6652899,0.0002993643,-0.8693181,-39.2819781414483,235.9268292682927,-39.28915295832779
10610000,1.6655155,0.00029936372,-0.7168539,-39.31173569526194,226.57142857142858,-39.31173500521358
10620000,1.6656586,0.00029936314,-0.81968874,-39.24384346907692,267.0,-39.24384349984965
10630000,1.6665014,0.0002993625,-0.4379681,-39.18736845566619,274.70212765957444,-39.23928698646011
10640000,1.6671861,0.00029936194,-0.531124,-39.35171698200643,191.6764705882353,-39.27665145513979
10650000,1.6680435,0.0002993613,-0.4475799,-39.28737281677406,254.5909090909091,-39.28737336650308
10660000,1.6690054,0.00029936072,-0.45785832,-39.367909067987405,232.92857142857142,-39.36790904683793
10670000,1.6699839,0.0002993601,-0.45973825,-39.28882192595864,243.47619047619048,-39.288821560876734
10680000,1.6705712,0.00029935953,-0.16196336,-39.2614602834334,224.73684210526315,-39.261459228898225
10690000,1.67075,0.00029935892,-0.121448115,-39.248780232717074,248.86666666666667,-39.2487806050883
10700000,1.6711891,0.00029935833,-0.24110308,-39.261528351969204,237.4047619047619,-39.26152830555137
10710000,1.6718471,0.00029935772,-0.019031884,-39.30784269247133,246.71052631578948,-39.30784300733112
10720000,1.6726384,0.0002993571,0.047681358,-39.29855997958619,225.42105263157896,-39.298559642331
10730000,1.6729202,0.00029935653,-0.23794256,-39.341317399077354,210.74418604651163,-39.37733805496828
10740000,1.672859,0.0002993559,-0.6260973,-39.316256843541616,237.23076923076923,-39.279061581459246
10750000,1.6726632,0.0002993553,-0.79283357,-39.2064199865441,281.6046511627907,-39.20641952792933
10760000,1.672313,0.00029935472,-1.0012834,-39.253212893998715,228.98,-39.27386712279332
10770000,1.6717976,0.00029935408,-1.0750221,-39.33821821021635,206.23076923076923,-39.317518982894605
10780000,1.6717076,0.00029935353,-1.1814555,-39.35129225862911,217.88888888888889,-39.35129220004633
10790000,1.6724238,0.00029935292,-0.8616133,-39.312352725521045,218.54347826086956,-39.31235265231289
10800000,1.6724114,0.00029935228,-0.50729465,-39.368866775234125,200.92307692307693,-39.368866885660026
10810000,1.6720387,0.00029935173,-0.36349654,-39.364504979518756,193.34146341463415,-39.36450533450172
10820000,1.6720585,0.00029935112,-0.35679218,-39.219797753483,260.15,-39.21979763770359
10830000,1.6716088,0.0002993505,-0.1974809,-39.132339663851134,298.9512195121951,-39.19588059107385
10840000,1.6716399,0.0002993499,0.103788614,-39.257524675388325,213.73529411764707,-39.18282267256962
10850000,1.671746,0.0002993493,0.025670702,-39.30648122445013,257.2432432432432,-39.306482246019755
10860000,1.6728109,0.00029934867,-0.39587653,-39.27282940903873,268.47222222222223,-39.272828932990606
10870000,1.673916,0.00029934812,-0.4678935,-39.23627587804662,272.27027027027026,-39.236275935718616
10880000,1.6744312,0.00029934754,-0.6203346,-39.322460234939804,233.0,-39.32245983260696
10890000,1.674491,0.0002993469,-0.59176487,-39.218503525707135,240.82608695652175,-39.218503517684596
10900000,1.6744246,0.0002993463,-0.44118962,-39.246813458237256,256.75555555555553,-39.24681323924645
10910000,1.6749363,0.0002993457,-0.38055614,-39.45472455526878,227.56756756756758,-39.45472519146593
10920000,1.6745448,0.00029934512,0.068316214,-39.2921397887251,221.79545454545453,-39.29213956091817
10930000,1.6742641,0.0002993445,0.37977144,-39.38494198415315,266.1388888888889,-39.38494159598809
10940000,1.6740451,0.00029934393,0.20592028,-39.37136473746868,235.65,-39.37136456504377
10950000,1.6743735,0.00029934332,-0.06620271,-39.24524675888283,264.1162790697674,-39.24524663391436
10960000,1.6756104,0.0002993427,-0.02919678,-39.288124148088215,210.46511627906978,-39.288124345282235
10970000,1.675983,0.0002993421,0.4556376,-39.321889432478436,220.9787234042553,-39.32188960721969
10980000,1.6763875,0.0002993415,0.2196865,-39.292184754646364,241.97674418604652,-39.2921846478238
10990000,1.6766206,0.00029934093,-0.30335653,-39.35627635389524,201.0681818181818,-39.356276648869176
11000000,1.6774256,0.00029934032,-0.22764435,-39.318625258364776,232.875,-39.31636245199794
11010000,1.6771684,0.0002993397,-0.26735738,-39.306383257245436,260.6666666666667,-39.30889222790089
11020000,1.6765631,0.00029933912,-0.5563516,-39.37432271889671,225.17021276595744,-39.37432273288451
11030000,1.6767848,0.0002993385,-0.5894679,-39.25784903919668,213.5952380952381,-39.2695297518163
11040000,1.676891,0.00029933793,-0.7639447,-39.33208529703684,207.27272727272728,-39.318700552471334
11050000,1.6769918,0.0002993373,-0.7918255,-39.2194681309444,217.04545454545453,-39.21946836504371
11060000,1.6776698,0.00029933674,-0.5813622,-39.2526070351693,238.17777777777778,-39.2526068675487
11070000,1.6787726,0.0002993361,-0.6735911,-39.29620796394929,195.42105263157896,-39.29620888604213
11080000,1.6798234,0.0002993355,-0.74394387,-39.13431189917693,292.0952380952381,-39.134312432845554
11090000,1.6799752,0.0002993349,-0.7762116,-39.183734059970206,238.0,-39.18373377106618
11100000,1.6793991,0.00029933432,-0.7496025,-39.287688532214815,199.125,-39.282137950308105
11110000,1.679922,0.0002993337,-0.8475275,-39.12059564703252,260.73809523809524,-39.13629895466923
11120000,1.6811023,0.0002993331,-0.81216764,-39.28916684357011,196.07692307692307,-39.289166137765655
11130000,1.6815935,0.00029933255,-0.67141634,-39.33149431666546,240.83333333333334,-39.33149399874795
11140000,1.6815859,0.0002993319,-0.7916108,-39.34948662717042,197.5,-39.349486794605454
11150000,1.6818842,0.0002993313,-0.8186719,-39.284965274562325,241.1219512195122,-39.28496568289262
11160000,1.6822506,0.0002993307,-0.6023034,-39.291132946276775,221.2,-39.284361411300964
11170000,1.6819371,0.0002993301,-0.6403064,-39.25030666269527,263.8837209302326,-39.257236489855465
11180000,1.681333,0.0002993295,-0.65421337,-39.308145808552254,255.92307692307693,-39.308145496148754
11190000,1.6808238,0.0002993289,-0.56452537,-39.359291920133515,206.5952380952381,-39.359291523455234
11200000,1.6809418,0.00029932833,-0.46980384,-39.28105219696817,239.8,-39.28105213697353
11210000,1.6811873,0.00029932772,-0.2479601,-39.31273455960867,248.1904761904762,-39.31273476025949
11220000,1.6807947,0.0002993271,-0.40736753,-39.29024660278253,234.46808510638297,-39.290246859032464
11230000,1.6805528,0.00029932652,0.37668473,-39.38015758113092,207.40540540540542,-39.38015720511887
11240000,1.6812192,0.0002993259,0.21140887,-39.316097632216184,234.23076923076923,-39.31609777136682
11250000,1.680957,0.00029932533,-0.15307932,-39.285332468429175,296.0487804878049,-39.28533302123655
11260000,1.6805183,0.00029932472,-0.1359844,-39.30265866613359,211.3684210526316,-39.3026584956602
11270000,1.6792091,0.0002993241,0.3994024,-39.17202346627069,230.6086956521739,-39.1905264728625
11280000,1.6789527,0.00029932352,0.22930281,-39.27177329264523,197.925,-39.2684207236445
11290000,1.6799629,0.0002993229,0.5210122,-39.39779999231592,279.25581395348837,-39.37438433125822
11300000,1.6808602,0.0002993223,0.112240374,-39.37059483026425,224.32608695652175,-39.37059442460178
11310000,1.6815989,0.0002993217,0.07024081,-39.22890941930893,212.12765957446808,-39.22890876436686
11320000,1.682213,0.00029932114,-0.010459999,-39.25534350616141,220.41304347826087,-39.25534333162131
11330000,1.6825805,0.00029932053,-0.19469431,-39.32457310568531,220.61818181818182,-39.32060143962186
11340000,1.6829989,0.00029931992,-0.3596097,-39.362287768942885,174.98039215686273,-39.36483549619124
11350000,1.6827369,0.00029931933,-0.37853977,-39.39672790824379,207.21621621621622,-39.39672716988118
11360000,1.6820623,0.0002993187,-0.29373094,-39.16463264313086,221.51063829787233,-39.16463295732466
11370000,1.6819429,0.00029931814,-0.31798446,-39.19211698423437,217.92105263157896,-39.19211754007081
11380000,1.6821852,0.00029931753,-0.6204972,-39.161349761917684,254.43589743589743,-39.1613491799963
11390000,1.6813054,0.00029931686,-0.5484077,-39.249216740914946,264.13157894736844,-39.249216398251804
11400000,1.6801444,0.00029931634,-0.400012,-39.139585339358106,223.35294117647058,-39.13958618215025
11410000,1.6796752,0.00029931572,-0.07367221,-38.99010299749049,263.6666666666667,-38.990103726115194
11420000,1.6791856,0.0002993151,0.13411719,-39.34481025638395,226.44444444444446,-39.344809974570914
11430000,1.6789031,0.0002993145,0.0549505,-39.266348336621796,214.71794871794873,-39.2663484554893
11440000,1.6792963,0.00029931392,0.054779496,-39.216260650360546,247.9090909090909,-39.2162601763954
11450000,1.6799347,0.00029931328,0.30679947,-39.35240975763978,208.47619047619048,-39.35241015768787
11460000,1.6807557,0.0002993127,0.5250909,-39.41656599993307,221.1818181818182,-39.41994552358411
11470000,1.6804919,0.00029931212,0.37545073,-39.11593009763103,273.5263157894737,-39.11991266713878
11480000,1.679618,0.00029931148,-0.036186412,-39.18327562094253,243.0681818181818,-39.18327578146603
11490000,1.6809195,0.0002993109,0.0035921403,-39.114720558877956,211.1818181818182,-39.11472013402487
11500000,1.6822828,0.0002993103,-0.40956366,-39.31749599835062,227.0,-39.317496234943974
11510000,1.68315,0.00029930976,-0.3039433,-39.27852320214475,270.4222222222222,-39.27852327633235
11520000,1.6830081,0.0002993091,-0.10551984,-39.282039995701055,236.175,-39.28204038400581
11530000,1.6840299,0.00029930854,0.57900655,-39.264518556380985,273.5365853658537,-39.26451791408713
11540000,1.6855909,0.00029930793,0.28290653,-39.27736215154873,250.8,-39.27736161418919
11550000,1.687079,0.0002993073,0.43223447,-39.161427515781384,266.8888888888889,-39.1324416767414
11560000,1.6887087,0.00029930673,-0.03596986,-39.1840709243368,237.28947368421052,-39.21021151454521
11570000,1.6886436,0.0002993061,0.13162287,-39.300809876855055,247.04545454545453,-39.30565834957105
11580000,1.6886718,0.0002993055,0.058128823,-39.27058943699639,222.70212765957447,-39.26687497107802
11590000,1.6882936,0.00029930493,-0.15164812,-39.29371697669955,211.88636363636363,-39.29371697632914
11600000,1.6870624,0.0002993043,-0.2640106,-39.31544982946782,203.40425531914894,-39.31544997862372
11610000,1.6851766,0.0002993037,-0.461889,-39.30545412650766,237.8125,-39.29881215657856
11620000,1.6842272,0.00029930312,-0.71005243,-39.354628397442866,217.1627906976744,-39.35923270090974
11630000,1.6849438,0.00029930254,-0.66028094,-39.352091324645485,241.71794871794873,-39.34467542579238
11640000,1.6855488,0.00029930187,-0.5738402,-39.20306423649131,236.7608695652174,-39.212230988848766
11650000,1.6862646,0.00029930132,-0.33412123,-39.10085612847885,206.37142857142857,-39.10085582330024
11660000,1.6861197,0.00029930074,-0.1871726,-39.28552707104139,236.54545454545453,-39.285527199836956
11670000,1.6857121,0.0002993001,-0.13285449,-39.326602532070545,177.64864864864865,-39.326602474544075
11680000,1.6850221,0.0002992995,-0.18581209,-39.272189447648124,259.96,-39.27218878308893
11690000,1.6848341,0.00029929893,-0.37433365,-39.19752805482727,221.10256410256412,-39.197527585801886
11700000,1.6851262,0.0002992983,-0.3646386,-39.31867042753317,218.26829268292684,-39.31867092807079
11710000,1.6847554,0.0002992977,-0.23880716,-39.27927857006225,217.35897435897436,-39.27927870569655
11720000,1.6842933,0.00029929713,0.119187996,-39.19393413443322,235.94444444444446,-39.193933993284496
11730000,1.6846077,0.00029929652,0.4075637,-39.25030750947934,275.9767441860465,-39.25030764654349
11740000,1.6852622,0.0002992959,0.31513733,-39.26971052830497,262.5,-39.269710386440586
11750000,1.6858147,0.00029929532,0.14190084,-39.26702090332255,304.35,-39.267020675582174
11760000,1.686557,0.00029929468,0.036232915,-39.23315707172878,286.0,-39.22697878706132
11770000,1.6877187,0.0002992941,-0.0011036017,-39.25706935266722,246.0,-39.26249604482727
11780000,1.6887556,0.00029929352,-0.2242426,-39.28991970669094,209.72093023255815,-39.28991975030066
11790000,1.6898351,0.00029929297,-0.16556597,-39.339030665496686,215.82926829268294,-39.33903143832903
11800000,1.691007,0.00029929233,0.09632983,-39.29610563142003,211.8139534883721,-39.29610536138116
11810000,1.6925415,0.0002992917,0.3074495,-39.35397315419181,270.7551020408163,-39.353973668066864
11820000,1.6933123,0.00029929113,0.2527516,-39.285046433522886,221.51111111111112,-39.285046532042585
11830000,1.6946353,0.00029929052,0.35715663,-39.37903724648883,191.8125,-39.379036868316085
11840000,1.6957451,0.0002992899,0.23896074,-39.35913749327665,199.975,-39.35913694943447
11850000,1.695536,0.00029928936,0.440435,-39.341099630707255,247.0909090909091,-39.32812963224715
11860000,1.6961107,0.00029928866,0.5928445,-39.1506880376761,254.04761904761904,-39.17522024382164
11870000,1.6970824,0.00029928813,0.47388476,-39.36147362139906,217.17948717948718,-39.3606170804429
11880000,1.6981336,0.0002992875,0.27679288,-39.331067443607026,227.17391304347825,-39.33106772889353
11890000,1.6989298,0.0002992869,0.5585406,-39.33106310209841,201.4,-39.33106300647705
11900000,1.6990137,0.0002992863,0.60776407,-39.24792966948371,300.375,-39.24793014704919
11910000,1.6986978,0.00029928575,0.74606436,-39.23933683490362,243.1818181818182,-39.2309815034319
11920000,1.699264,0.0002992851,1.0582772,-39.14504886891588,198.9047619047619,-39.15559602595411
11930000,1.6998178,0.00029928453,0.7999919,-39.349174263088834,216.8095238095238,-39.34917477056262
11940000,1.700298,0.00029928394,0.85457665,-39.28194299281616,252.97916666666666,-39.302087636155505
11950000,1.7010676,0.00029928327,0.5870316,-39.3151617694718,188.62745098039215,-39.29631475681135
11960000,1.7012366,0.00029928272,1.0141572,-39.01845250968044,238.05882352941177,-39.01845330612474
11970000,1.7016487,0.00029928214,1.2464104,-39.0808089118882,247.28125,-39.08080860345217
11980000,1.7021536,0.0002992815,1.0079025,-39.06639746714063,252.22727272727272,-39.0663978755527
11990000,1.7028061,0.00029928092,0.85693985,-39.25401592442781,266.7741935483871,-39.25401642356789
12000000,1.7034703,0.00029928033,0.5736916,-39.18105567682523,290.5365853658537,-39.17688687184127
